id,chr,r6start,r6stop,positive,H3_c12,H3_c14a,H3_c14c,H3_c8,H3K18ac_c12,H3K18ac_c14a,H3K18ac_c14c,H3K18ac_c8,H3K27ac_c12,H3K27ac_c14a,H3K27ac_c14c,H3K27ac_c8,H3K27me3_c12,H3K27me3_c14a,H3K27me3_c14c,H3K36me3_c12,H3K36me3_c14a,H3K36me3_c14c,H3K4me1_c12,H3K4me1_c14a,H3K4me1_c14c,H3K4me1_c8,H3K4me3_c12,H3K4me3_c14a,H3K4me3_c14c,H3K4me3_c8,H3K9ac_c12,H3K9ac_c14a,H3K9ac_c14c,H3K9ac_c8,H4K5ac_c12,H4K5ac_c14a,H4K5ac_c14c,H4K5ac_c8,H4K8ac_c12,H4K8ac_c14a,H4K8ac_c14c,H4K8ac_c8,input_c12,input_c14a,input_c14c,input_c8,wt_H3,wt_H3K18ac,wt_H3K4me1,wt_ZLD,bcd1,bcd2,cad1,D1,da2,dl3,ftz3,gt2,h1,h2,hb1,hb2,hkb1,hkb2,hkb3,kni1,kni2,kr1,kr2,mad2,med2,prdBQ,prdFQ,run1,run2,shn2,shn3,slp1,sna1,sna2,tll1,twi1,twi2,z2
VT4308,chr2L,8557344,8559502,1,11,22,23,18,30,16,21,30,19,23,33,29,34,28,48,33,27,49,20,10,24,12,66,58,91,101,15,15,31,18,15,8,8,47,7,7,21,4,18,16,26,14,30.15,78.81,51,56.42,0,0,0,1.2249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11867,0
VT43081,chr3R,17355177,17357361,0,17,18,24,15,24,14,8,16,20,12,13,29,29,18,34,18,21,34,14,8,21,15,33,50,63,0,10,11,19,7,20,7,5,45,6,5,9,4,24,13,24,11,29.6,56.61,45.39,56.42,0,0,0,0,0,1.08706,0,0,0,0,0,0,0,0,0,0,0,0,1.2615,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20198,0
VT43082,chr3R,17356987,17359087,0,17,16,30,14,17,8,16,44,21,20,16,29,47,11,31,31,24,41,14,10,14,15,33,21,63,16,13,13,20,7,19,7,9,34,6,4,8,4,20,16,20,18,25.05,56.61,59.16,8.06,0,0,0,0,0,1.08706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11388,0
VT43083,chr3R,17358759,17360823,0,13,19,23,14,17,4,8,4,15,20,16,14,45,14,34,31,23,47,19,10,19,12,56,34,24,28,10,13,16,15,19,8,7,36,5,4,8,3,18,17,24,18,25.8,54.39,44.676,81.84,0,0,0,0,0,0,0,0,1.55345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43084,chr3R,17360425,17362635,0,12,16,19,14,11,2,16,10,15,15,23,14,18,18,40,13,10,26,16,10,12,12,42,34,45,161,11,15,21,7,17,6,5,42,5,4,7,5,17,17,20,14,35.25,36.63,34.68,61.38,0,0,0,0,0,0,0,0,1.37026,0,0,1.53059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43085,chr3R,17362262,17364364,0,14,12,17,15,10,11,10,18,15,11,20,44,44,18,19,34,46,41,15,11,14,15,56,41,66,101,12,9,21,21,20,6,7,37,6,4,6,4,24,16,21,9,34.4,56.61,53.448,117.18,0,0,0,0,0,0,0,0,0,0,0,1.31124,0,0,0,0,0,0,0,0,1.41394,0,0,0,0,0,0,0,0,1.25572,0,0,0,1.2431
VT43086,chr3R,17363999,17366205,0,12,16,20,14,17,6,8,30,10,10,25,7,3,26,23,18,9,28,15,12,17,17,26,34,47,20,10,21,22,21,19,6,6,47,5,4,5,3,21,19,26,9,32.2,45.288,21.42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41394,0,0,0,0,0,0,0,0,1.2413,0,0,0,0
VT43088,chr3R,17367988,17370137,0,9,16,16,21,11,19,11,4,15,22,8,14,26,34,31,33,24,31,13,18,12,11,21,54,21,64,9,18,20,7,21,5,5,44,5,2,6,6,25,18,18,10,21.8,41.07,37.74,41.54,0,0,0,0,0,0,0,0,0,0,0,1.53687,0,0,0,0,0,0,0,0,1.24284,0,0,0,0,0,0,0,0,1.12224,0,0,0,0
VT4309,chr2L,8559119,8561223,0,14,23,26,22,8,16,21,25,20,23,23,29,26,21,48,37,19,49,16,7,24,12,16,30,40,28,10,14,29,18,15,9,8,47,7,5,13,4,18,16,26,14,30.75,78.81,51,34.1,0,0,0,0,0,1.07285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21168,1.33762,0
VT43090,chr3R,17371181,17373278,0,20,19,31,13,14,3,19,10,17,23,23,22,41,27,52,22,24,9,20,18,22,12,87,21,36,24,13,17,16,7,17,5,7,54,7,3,6,3,22,16,24,12,27.8,37.74,52.02,128.96,0,0,0,0,0,0,0,0,1.51094,1.30157,0,1.49418,0,0,0,0,0,0,0,1.33721,1.29876,0,0,0,0,0,0,0,0,0,0,0,1.19084,0
VT43095,chr3R,17381156,17383258,0,10,17,17,17,27,23,14,21,26,13,40,14,32,20,41,29,16,11,32,16,21,12,68,41,47,36,19,24,34,7,13,9,6,45,10,10,11,4,19,22,28,14,38.1,89.688,72.42,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4311,chr2L,8562651,8564732,0,18,18,21,18,16,17,9,5,13,20,22,51,25,29,27,32,9,45,24,17,15,10,59,56,56,32,8,12,21,11,15,7,5,38,5,4,7,4,24,23,21,8,31.75,35.52,60.18,38.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4312,chr2L,8564381,8566610,0,13,16,18,15,22,6,23,24,20,18,22,8,18,32,46,8,21,42,20,14,12,15,66,54,95,84,11,19,39,11,18,10,8,43,5,8,12,3,20,22,23,10,42.65,45.51,87.72,89.9,0,0,0,0,0,1.10326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43132,chr3R,17458661,17460814,0,18,11,17,22,27,12,22,9,25,30,10,29,41,19,32,8,21,51,18,14,13,18,33,32,31,76,10,25,18,7,12,6,7,44,6,7,7,3,19,18,26,10,24.45,25.53,37.332,34.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43133,chr3R,17460265,17462496,0,16,10,17,22,31,26,16,6,35,31,15,22,34,23,58,25,21,44,17,11,11,18,44,34,63,113,10,12,36,21,15,7,7,50,5,5,7,3,29,18,23,9,23.65,32.19,40.8,34.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43134,chr3R,17461916,17464146,0,13,14,18,12,31,26,16,36,25,22,30,7,26,39,56,22,7,32,10,11,13,18,85,87,65,20,16,12,36,29,19,7,7,49,7,5,10,3,29,16,23,9,19.3,43.29,40.8,25.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43135,chr3R,17463672,17465798,0,13,14,21,13,12,21,20,2,20,11,40,7,16,28,15,6,12,14,9,7,23,18,40,8,65,60,11,12,15,29,16,7,8,38,5,5,9,1,22,17,20,9,21.9,33.3,23.46,19.84,0,0,0,0,0,0.89219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43137,chr3R,17467066,17469173,0,14,13,19,11,13,3,18,5,18,8,16,14,39,22,30,8,9,29,10,11,21,11,16,39,61,20,7,25,32,20,14,7,7,40,4,6,14,3,13,16,20,18,23.45,69.93,43.86,37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41219,0,0,0,0,0,0,0,0,0,0,0,0,1.12258,0
VT43138,chr3R,17468750,17470857,0,17,14,22,17,13,12,18,15,48,16,16,14,31,59,49,16,18,43,18,7,22,11,39,26,45,165,10,18,27,13,13,9,8,53,5,6,10,3,26,18,18,18,22.55,64.38,25.5,66.278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43139,chr3R,17470456,17472526,0,17,15,24,13,16,6,9,20,48,17,17,7,13,19,32,16,25,60,16,9,17,8,80,32,46,28,15,17,30,15,17,9,9,50,5,5,11,3,18,18,18,11,27.7,33.3,57.12,164.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT4314,chr2L,8567896,8570023,0,14,14,19,19,14,22,14,14,18,20,28,14,29,14,40,33,25,7,22,15,15,4,70,30,53,0,12,28,29,11,17,11,8,60,5,9,13,5,21,21,23,9,41.2,67.488,44.268,110.36,0,0,0,0,0,1.46038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43140,chr3R,17472118,17474222,0,15,12,17,14,15,4,13,6,12,12,16,7,47,27,40,8,13,60,11,7,11,12,33,8,36,68,12,16,18,9,13,9,7,50,4,3,7,3,18,15,15,7,23.15,26.64,56.1,164.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43143,chr3R,17477601,17479286,0,13,17,25,19,26,8,23,12,10,11,6,14,8,29,17,39,22,20,18,4,16,4,23,34,30,0,8,8,17,9,11,5,8,42,5,7,7,2,22,15,23,11,29.1,29.97,30.396,36.58,0,0,0,0,0,0,0,0,0,1.15784,0,0,0,0,0,0,0,0,1.10059,0,0,0,1.14935,0,0,0,0,0,0,1.18175,0,1.24945,1.19669,0
VT43144,chr3R,17479282,17480659,0,15,20,24,25,9,9,9,0,27,10,20,7,26,34,35,25,9,45,21,12,11,10,7,17,21,80,10,13,18,13,13,5,9,37,7,5,9,2,23,16,21,11,24.7,24.42,9.18,20.46,0,0,1.69998,1.28749,0,0,1.62159,1.99839,1.54521,1.27391,0,0,0,0,0,0,1.4618,0,0,0,1.19298,1.29313,0,0,0,0,0,1.74107,1.33955,1.23463,0,0,1.1963,0
VT43145,chr3R,17480632,17482460,0,15,16,28,12,12,13,11,0,13,12,20,22,20,22,50,5,24,23,10,14,21,1,74,43,42,80,20,12,20,13,15,7,12,50,8,5,12,4,23,19,24,10,35.85,21.09,16.32,29.76,0,0,1.5954,1.22075,0,1.16416,1.5536,1.73746,1.3807,0,0,0,0,0,0,0,1.40498,0,0,1.28347,1.21617,1.21999,0,1.45941,0,0,0,1.50285,0,1.13645,0,1.03431,1.17481,0
VT43146,chr3R,17483157,17485106,0,18,16,29,19,21,3,14,5,8,13,10,14,58,19,44,9,4,17,10,8,16,20,14,87,40,109,10,15,27,25,13,8,8,45,6,5,9,4,21,16,28,12,28,51.06,43.86,41.54,1.30007,0,0,0,0,0,0,0,0,0,1.35525,1.57715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24513,0,0,0,0
VT43147,chr3R,17485171,17487498,0,18,14,28,17,14,13,17,14,10,25,15,14,21,14,42,42,5,11,16,13,16,14,78,102,120,48,18,15,15,11,16,6,6,40,6,8,7,7,26,16,20,13,27.6,26.64,53.04,94.24,0,0,0,0,0,0,0,0,0,0,1.18357,1.47967,0,0,0,0,0,1.26829,1.25705,0,0,0,0,0,0,0,0,0,0,1.24801,0,0,0,0
VT43148,chr3R,17486972,17489073,0,17,14,22,23,16,4,17,30,9,25,26,14,21,19,42,31,25,17,15,13,12,5,78,74,47,40,12,11,17,11,14,6,8,42,6,4,10,7,18,12,17,11,30.6,39.405,29.58,94.24,0,0,0,0,0,0,0,0,0,0,0,1.47967,0,0,0,0,0,1.29882,1.29312,0,0,0,0,0,0,0,0,0,0,1.24801,0,0,1.17358,0
VT4315,chr2L,8569540,8571751,0,13,14,19,16,23,17,12,12,20,15,16,14,34,34,39,8,18,36,20,7,17,10,47,58,44,60,10,16,32,19,14,7,7,35,7,6,9,3,23,22,21,12,32.8,29.97,44.268,139.004,0,0,0,0,0,1.48023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33133,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43150,chr3R,17490250,17492375,0,11,16,23,18,10,12,12,8,20,11,16,36,31,25,39,18,9,14,14,7,18,8,52,46,36,84,11,16,22,11,14,5,7,36,5,3,5,3,22,18,24,9,32.05,75.48,36.72,71.3,0,0,0,0,0,1.00301,0,0,0,0,0,0,0,0,0,0,0,0,1.24251,1.42134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43151,chr3R,17491816,17494033,0,15,16,26,19,13,10,14,2,10,16,13,14,25,25,36,18,21,16,13,5,24,7,52,30,31,84,15,17,20,13,18,6,4,46,6,6,6,4,22,19,24,9,29.85,29.304,75.48,53.32,0,0,0,1.23503,0,1.09476,0,0,1.42364,0,0,1.57125,0,0,0,0,0,0,1.27968,1.42134,0,0,0,0,0,0,0,0,0,1.25112,0,0,1.13143,0
VT43152,chr3R,17493582,17495762,0,15,18,27,16,15,8,28,17,8,16,20,67,11,32,30,13,15,38,23,16,24,7,40,58,59,32,10,20,30,13,18,12,8,59,6,6,11,4,21,16,29,9,35.1,62.16,37.74,68.2,0,0,0,1.23503,0,0,0,0,1.51393,0,1.29378,1.57125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13933,0,0,1.15673,0
VT43153,chr3R,17495270,17497370,0,12,14,15,16,15,9,13,20,17,6,32,7,26,32,15,19,14,38,15,14,24,14,35,67,37,64,13,16,30,5,17,9,7,51,6,8,8,4,22,15,20,11,29,62.16,37.74,72.54,0,0,0,1.18557,1.23553,0,0,0,0,0,1.24113,0,0,0,0,0,0,0,1.28425,1.4112,0,0,0,1.37555,0,0,0,0,0,1.33721,0,0,1.17132,0
VT43155,chr3R,17498605,17500672,0,16,19,21,15,10,9,19,11,26,17,21,29,25,37,15,8,19,25,16,10,15,18,37,45,82,182,9,27,37,3,15,8,6,51,6,6,9,3,17,19,20,12,23.4,51.06,61.2,34.1,0,0,0,0,0,0,0,0,0,1.38145,0,0,0,0,0,0,0,1.39407,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16183,1.14548,0
VT43156,chr3R,17500246,17502347,0,19,18,24,17,20,16,27,17,34,17,15,23,26,23,64,19,25,29,16,12,15,17,70,50,31,133,10,32,32,17,18,9,9,46,6,6,12,4,19,13,23,13,33.2,49.728,28.56,78.74,0,0,0,0,0,0,0,0,0,1.16069,0,0,0,0,0,0,0,1.39407,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13654,1.0585,0
VT43157,chr3R,17501836,17504023,0,19,15,22,17,20,8,20,25,21,12,13,36,21,60,53,42,10,37,13,14,17,4,56,28,31,40,13,21,26,17,14,9,9,46,8,8,12,5,19,16,16,10,29.15,38.85,35.7,37.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23926,0,1.16502,1.20331,0
VT43158,chr3R,17503576,17505745,0,19,15,22,17,14,11,20,23,18,13,13,29,30,49,21,43,21,34,19,23,35,8,56,34,53,56,17,13,28,11,12,7,8,48,7,8,12,6,31,16,25,13,36,51.06,49.98,62.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21459,0,0,0,0,0,0,0,0,1.28116,0,0,1.12607,0
VT43162,chr3R,17518359,17520657,0,12,21,23,12,19,9,17,14,10,31,18,14,11,26,50,25,17,22,11,16,17,17,35,32,18,12,7,12,30,11,14,7,5,50,6,8,8,5,12,18,23,10,30.5,21.09,32.64,60.76,0,0,0,1.33407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13937,1.12487,0
VT43163,chr3R,17520102,17522183,0,16,17,26,22,38,9,13,0,8,21,21,22,25,26,33,0,9,9,7,11,12,14,44,32,30,48,14,15,30,1,16,9,6,50,5,8,9,4,18,18,23,12,32.5,45.51,43.86,39.06,0,0,0,1.23518,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28184,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12905,1.06807,0
VT43164,chr3R,17521782,17523899,0,16,17,26,22,16,11,14,13,19,21,21,22,25,17,30,21,29,21,19,10,11,12,40,96,31,89,15,15,30,13,16,14,6,47,6,5,9,4,18,17,22,12,32.5,45.51,31.62,57.66,0,0,0,1.34441,0,0,0,0,0,0,1.29359,0,0,0,0,0,0,1.22574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43166,chr3R,17525176,17527346,0,14,15,20,21,23,5,15,25,3,18,20,7,20,24,7,11,33,34,11,14,19,14,52,15,63,125,7,10,17,9,19,7,5,41,5,5,10,4,15,26,21,10,31.3,12.21,71.4,8.06,0,0,0,0,0,1.13393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1361,1.11636,0
VT43167,chr3R,17526839,17528988,0,22,21,24,19,16,11,32,8,21,22,21,29,10,30,73,11,18,25,10,14,20,14,47,41,46,24,9,17,22,31,17,8,7,54,5,4,10,4,17,26,26,14,41.75,53.28,71.4,55.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14646,0,0,0,0
VT43168,chr3R,17528587,17530681,0,22,21,27,19,27,8,9,0,19,23,17,36,26,30,73,24,8,18,11,8,20,6,37,30,46,93,16,14,25,8,15,8,7,60,10,5,9,4,17,18,23,13,44.85,52.503,59.568,31,0,0,0,1.29434,1.23438,1.12339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30771,0,1.1788,1.12085,0
VT43169,chr3R,17530228,17532369,0,13,19,20,16,14,13,16,7,21,25,17,7,34,34,32,20,38,90,10,6,13,5,16,41,53,0,7,11,18,1,17,9,5,46,7,6,9,2,15,16,23,12,32.65,53.28,59.568,24.18,0,0,0,1.29434,1.25914,1.12339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24888,1.27883,0
VT43180,chr3R,17549962,17552217,1,17,23,20,17,24,26,17,5,12,18,23,14,36,33,103,33,7,35,26,7,22,2,9,24,62,52,9,21,30,17,21,10,9,51,6,7,15,3,20,20,28,7,30.15,75.48,49.98,110.174,1.26673,0,0,1.37584,2.03866,1.27688,0,1.8949,0,0,0,0,0,0,0,0,0,1.50126,1.57114,0,1.45617,1.35986,1.22202,1.51564,0,0,0,1.73402,0,0,0,2.29528,2.32595,0
VT4319,chr2L,8576587,8578857,0,13,19,24,19,28,16,25,9,23,23,18,14,36,46,31,27,34,26,14,15,32,12,56,51,29,80,12,25,32,9,15,8,7,54,8,10,13,3,20,24,24,14,36.25,46.62,112.2,163.68,0,0,2.10567,1.63979,1.67609,1.55581,0,1.88304,0,0,0,0,0,0,0,0,0,1.36032,0,0,1.5339,1.20265,1.28542,0,0,0,0,1.95429,0,0,2.06724,2.03334,2.06649,1.20959
VT4320,chr2L,8578321,8580523,0,11,20,19,22,21,32,14,22,10,23,20,14,26,32,31,16,34,49,11,14,32,5,59,63,79,52,10,25,36,13,20,7,9,62,13,11,18,4,32,24,23,9,37.65,84.36,95.88,163.68,0,0,2.10567,1.63979,1.67609,1.55581,0,1.88304,0,0,0,0,0,0,0,0,0,1.36032,1.22465,0,1.5339,1.19749,1.16737,0,0,0,0,1.5658,0,0,2.06724,2.03334,2.06649,0
VT4321,chr2L,8580172,8582303,0,13,13,16,25,21,10,22,10,25,27,19,7,13,59,36,12,33,23,12,10,17,5,28,63,79,36,13,17,30,13,17,7,7,44,7,10,16,4,17,15,26,9,30.75,62.493,72.42,58.9,0,0,0,0,1.25482,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22245,0,0,0,0,0,0,0,0,2.15604,0,0,0,1.21111,1.16347,0
VT43241,chr3R,17658668,17660770,0,13,14,16,12,20,16,17,18,31,34,23,7,36,43,51,25,17,29,10,10,17,14,49,58,44,28,12,17,28,17,16,7,6,30,8,8,10,5,15,20,23,10,25,46.62,91.8,106.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30515
VT43248,chr3R,17673436,17674234,0,18,20,19,15,14,21,13,0,23,20,27,14,30,44,18,9,80,267,16,10,24,17,42,28,30,8,11,19,18,21,19,9,7,47,5,10,12,3,21,27,24,15,28.15,92.019,80.376,59.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23791
VT43249,chr3R,17675408,17676214,0,18,28,22,18,17,24,10,0,8,21,31,14,17,23,25,24,81,227,14,17,20,2,56,52,37,64,11,28,19,3,18,9,5,70,8,9,8,3,22,28,28,10,38.8,27.861,33.66,42.16,0,0,1.70296,1.19784,1.28106,0,1.57689,1.76731,1.48356,1.5226,0,0,1.55263,1.56391,1.5051,0,1.3516,1.28421,0,1.42036,0,1.15965,0,1.59557,1.58839,1.77303,0,1.70788,1.26644,1.19198,0,1.16601,1.17332,0
VT43250,chr3R,17677939,17680261,0,18,16,18,10,23,21,21,24,23,22,25,7,7,6,21,28,69,102,13,25,33,15,34,41,36,101,11,23,26,9,20,6,6,41,7,7,9,5,19,18,18,14,25.05,53.28,73.44,67.58,0,0,0,1.17397,1.11529,1.25891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18014,0,0,0,0,0,0,0,0,0,0,0,1.00008,0
VT43252,chr3R,17680699,17682862,0,16,17,11,18,50,26,31,35,44,63,116,14,34,17,24,34,15,35,24,95,118,38,137,378,721,68,32,257,561,17,23,15,10,37,20,19,25,6,23,18,24,9,41.05,66.6,82.62,45.012,0,0,2.36125,3.23829,3.02212,3.44619,0,0,0,1.57179,0,0,0,0,0,0,0,1.29791,1.44161,0,2.75359,1.32605,1.49058,0,0,0,0,1.87938,0,0,0,1.94322,2.03583,1.36405
VT43253,chr3R,17682463,17682721,0,5,1,3,17,16,16,16,35,13,20,98,0,34,10,0,0,4,0,4,12,6,0,0,45,257,0,16,134,208,0,14,2,2,17,12,6,9,3,11,16,21,8,7.5,52.17,46.92,21.08,0,0,1.87726,2.62042,1.63952,2.75785,0,0,0,1.27513,0,0,0,0,0,0,0,1.25703,1.18568,0,2.34637,1.1905,1.13753,0,0,0,0,1.74159,0,0,0,1.50088,1.40238,1.26673
VT43278,chr3R,17733062,17733714,0,5,2,4,2,2,6,7,12,3,22,23,7,15,31,10,0,0,10,1,2,23,0,7,13,10,133,8,15,30,3,12,6,4,14,6,6,7,0,9,9,9,4,8.45,51.06,39.78,14.26,0,0,0,1.56948,1.30671,1.33022,0,0,0,1.48265,0,0,0,0,0,0,0,1.47174,1.47913,0,0,0,0,0,0,0,0,0,0,1.42393,0,1.42612,1.42949,0
VT43281,chr3R,17735944,17738036,0,12,13,22,12,15,18,14,25,31,11,16,22,56,33,24,23,7,23,20,11,9,10,23,31,21,28,18,18,18,13,19,5,5,40,9,6,7,4,19,23,15,12,30.05,34.41,32.64,65.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43284,chr3R,17741590,17743699,0,17,22,21,14,25,24,16,20,32,17,13,22,37,33,48,31,39,4,14,11,17,7,52,54,33,40,14,18,18,9,21,5,6,51,7,7,5,5,19,26,21,7,34.05,49.95,86.292,72.54,0,0,0,1.23459,0,1.21192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT43285,chr3R,17742873,17745178,0,21,25,24,15,43,24,13,22,30,20,26,36,23,46,48,29,52,21,20,11,17,21,59,48,48,89,14,24,34,13,21,11,9,48,9,8,12,6,27,24,31,9,36.05,49.95,86.292,107.88,0,0,0,1.01246,0,1.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36374,0,0,0,0,0,0,0,0,0,1.22104,0,0,0,0
VT43286,chr3R,17745687,17747959,0,17,26,26,19,25,10,12,5,20,24,17,44,34,27,22,13,23,35,13,15,16,12,68,43,33,28,12,21,26,11,14,9,7,45,9,9,19,4,24,24,28,9,25.2,55.5,35.7,32.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14199,0,1.05032,1.06876,0
VT43288,chr3R,17748442,17750578,0,23,16,18,17,21,11,19,22,17,26,13,7,45,26,21,12,16,30,21,12,17,4,78,41,63,0,15,20,34,7,21,14,9,39,6,14,13,4,24,19,27,12,40.1,61.05,77.52,76.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14839,1.10269,0
VT43289,chr3R,17749726,17751820,0,15,18,18,17,11,18,19,22,27,26,13,7,45,27,16,12,16,30,11,18,17,10,78,30,49,40,19,20,26,7,21,13,9,37,6,12,13,4,27,19,25,12,35,46.62,61.2,72.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20108,0,0,0,0,0,0,0,0,1.17628,0,0
VT43290,chr3R,17752929,17755172,0,16,20,29,22,10,17,12,7,27,23,15,22,35,23,47,6,22,36,18,10,15,20,89,91,84,89,9,20,39,13,13,10,9,44,8,10,12,5,29,24,21,10,28.2,46.62,32.64,57.04,1.2457,0,0,0,0,0,0,0,0,0,1.26333,1.38291,0,0,0,0,0,0,0,1.24563,0,0,0,1.35231,0,0,0,0,1.4029,1.13061,0,0,1.2012,0
VT43292,chr3R,17754910,17757111,0,17,20,26,23,17,13,28,7,18,24,16,31,35,23,45,37,13,34,15,15,18,20,89,34,24,121,12,15,30,7,21,12,8,43,5,10,12,3,24,21,24,11,30.5,33.3,81.6,75.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31172,0,0,0,1.40462,0,0,0,0,1.34531,1.29425,0,0,1.11375,0
VT43300,chr3R,17770437,17771564,1,17,17,23,15,18,19,13,0,6,23,30,14,24,7,41,25,14,41,23,38,27,14,37,61,62,97,11,26,35,11,16,8,9,51,8,11,18,4,22,20,20,10,28.15,71.04,51,46.5,1.19155,1.31689,0,1.17598,0,1.03532,1.57675,0,1.31838,0,0,1.31068,0,0,0,0,1.53778,0,0,1.39989,0,0,0,1.36143,0,0,0,0,1.35071,1.39003,0,1.09939,1.11925,0
VT43301,chr3R,17771930,17772772,0,21,19,22,18,21,12,11,5,22,16,8,22,14,17,31,25,13,60,7,5,11,11,44,74,47,133,12,12,18,13,22,7,9,25,8,13,16,4,20,20,20,8,26.8,39.96,20.4,107.26,1.26223,0,0,1.16705,0,0,1.55405,0,1.62137,0,0,1.50082,0,0,0,0,1.433,0,0,1.57061,0,0,0,1.41108,0,0,0,0,1.34234,1.31032,0,0,1.12805,0
VT43302,chr3R,17772907,17774021,0,11,21,31,15,13,26,13,14,23,17,26,36,20,34,36,20,33,23,12,8,15,12,18,43,33,0,10,23,29,13,22,8,5,42,6,11,11,3,16,20,28,10,28.05,23.31,69.768,17.98,0,0,0,0,0,0,0,0,1.55927,1.34947,0,0,0,0,0,0,0,0,0,1.34139,0,0,0,0,0,0,0,0,0,1.33339,0,0,1.25088,0
